NO2_level,SO2_level,CO_level,O3_level,PM2.5,PM10,pH_soil,heavy_metals,temperature,humidity
33.058381444204336,28.023777932348693,10.886378986182885,70.72962302548972,38.97530292896496,65.01261320944636,6.650895949909733,160.12788078576497,20.605153336622358,41.39297926612316
35.154997612479754,28.798239337106807,11.780055696075888,59.93364121925291,34.216310462959264,66.86038297210791,6.883040139192345,152.90988425585368,15.001035324590985,57.72462339036208
34.65640059558099,27.2863971098622,11.44780434733454,64.63152645376027,36.98125095766082,59.58284724140535,7.113466611942154,192.6548088913935,14.953498394306928,56.707233011733365
25.803912383886807,23.136610958560965,8.808694247581082,56.62336264391439,31.9644379891803,65.00703511547643,6.4499229617600236,164.9254625910391,13.36052641743541,67.33572272074659
28.453938120743928,26.782298851948813,9.453806042998684,57.905605428839046,32.85438416991808,58.693038387652884,6.398163124911517,202.00544496417533,15.775953419294895,58.61652421571394
31.65631715701782,24.64501580083725,10.399373902290847,60.189149875058014,32.342874832674426,56.86920589346256,6.0610087066217195,159.39687078992478,19.125491323338174,35.40645132073273
34.877725635611796,28.53305758014597,11.376806053119614,65.72816042731442,33.911765277552924,68.16997684992108,6.08655982298007,146.69746289159144,10.664348921445498,65.18730171650643
27.60412881077355,23.397679100518985,9.360129071707725,57.2116625510016,31.485815073489796,53.03361429500423,6.3867605540492365,133.5933176882358,11.709417554623716,44.16468494954401
29.071705116680914,24.100490151886014,9.637314638840222,71.67473105126054,35.96121012778664,60.547461683260536,6.683682753408089,130.774034008962,13.481369856116677,49.419602352418146
24.46832512996986,24.43171626895931,8.398452510370241,52.63047163423191,31.31179554176521,57.06399461446948,6.956792313116624,137.88520427105647,8.270645382633926,58.36667937119998
24.018966879596647,23.660316137774384,8.620770223608082,58.11261359854779,28.29953713149967,64.41454577653869,6.098410524659828,166.32663826682796,10.903710701392512,74.5048195471434
34.06262911197099,28.658333827986773,11.393013674277636,60.107203178595,37.75267359912763,67.16672800853937,7.246344284479761,182.6379433093963,12.618895632276704,84.78973774391525
36.78120014285412,31.00155768573572,11.969155336422666,76.2883031319715,28.523092223822246,65.57165138878187,6.364438199478716,132.0205679541445,19.37194590356364,56.381257639580014
29.63994939209833,24.861982379314682,10.132227602062288,63.42841796893193,36.23026673637531,66.47232866887083,6.489316352825782,182.79392980978014,16.312806645009626,50.01163049029131
35.01766448946012,28.872738187319985,11.423684272233725,72.26182211153312,30.79145735734177,74.24381798574328,6.126394160426088,151.60272057059208,15.967949556837722,57.361081706386635
31.80818012523817,25.283556549432173,10.13482913053588,50.838789065799496,32.997585250933504,66.17039823212976,5.287879869863529,155.81465893834627,19.25448981083986,59.24930935331844
26.77440122697438,24.035533318464076,8.830703105908833,62.84616261774382,27.705631052306195,58.81454919778572,6.942022698180525,201.66463954691375,14.313141058003017,49.63675321542658
31.80697802754207,25.643202905035665,10.16793502405745,69.83983757600433,30.200142389362522,53.08203099282833,6.868421948546216,186.6210058027728,16.952324249644448,69.475951434301
37.690182832329846,29.03908334615036,12.236752152890691,65.73434504713533,41.09659006153346,58.92733234110328,6.359336221440893,158.22274925629227,14.483891235337518,55.05876197424526
29.820869804450243,26.10074895309895,9.949944617172983,70.4521909223029,31.48941827873447,58.7380359326325,6.533495358612436,147.51110907781862,16.326811746998143,56.81402501741486
37.82321827907003,27.27516777306807,12.682252946176066,60.99097971082504,38.733442612634164,62.20966738023404,6.75796960885205,124.5433880619344,12.08620671194209,60.61613916457357
16.901274479551276,22.63541179114656,6.135767818618215,68.03528931330516,25.000002951093215,50.52209301478777,5.718727071556729,142.80420433071887,2.805914208617855,62.812909001835635
34.10951252187612,25.042721497938658,11.189033650801063,82.03498999770444,36.89682999479504,64.27320823959303,6.235473661326853,158.13213183671462,14.328604189068479,61.225102910161894
30.435235341190857,22.789240445019963,10.296451718593953,59.27138565295907,33.49160687789528,65.01251401933071,6.897132339810914,149.22773285508543,22.113740680499703,42.77059779428092
28.504963247670663,26.568703370835465,9.109261912499623,57.83796512786209,28.25400127603669,59.45998282695582,5.8728552884153755,156.10341354230766,19.631077011207964,44.60144395493571
30.45880388267751,26.812727329264625,10.184764076424965,73.81059737001262,36.26408278794793,64.72667422465767,6.646778966083315,168.00482732000853,19.826987422955852,39.084963958805126
20.062155426995538,21.27931734760208,7.172819666876055,70.66143933664392,25.556023506713387,54.49482970256771,5.821709097688298,153.7199713407214,21.18065360903109,53.80468550168672
28.90164056081244,25.70751129893478,9.374774919087763,57.37777600709883,27.671238640508207,46.40288242809161,6.733214991216763,154.33209829569844,15.443287954807188,60.06772105771754
31.78556285755873,25.868287883085536,10.764419665909005,59.352730606256635,32.7869922316375,55.67454624355983,6.482179258851258,168.19488602784713,15.986578537027977,56.58443939300487
37.38947022370758,26.90022636888213,12.284540348611158,62.70151121859898,41.935961506127484,65.164016266544,5.692434092047245,165.76315391186063,11.91174052282825,70.78905407206126
27.40864890863176,23.855933570703336,9.139537089809368,50.20785547517849,33.99585457151953,50.71819103615448,7.082369677228586,149.0157152234289,13.41963571986475,53.23422195177716
25.95753198553406,21.624442569742808,8.913815968881474,53.03379722234004,29.528562788096856,62.36977349984727,6.132704211600975,189.54568971093516,18.07885574885571,57.64798868149727
27.491214782077318,25.69584685787416,9.701503006184074,52.963359778814386,30.446955756291104,69.95910617386,6.09487378149281,158.97697516924285,21.019422185844082,38.57328014568482
34.57701058851037,26.994390531250907,11.40947642756481,57.688423714571115,34.78130119945408,72.73524037383848,6.600284598615471,166.37983844505166,14.302768621595002,48.97761866445849
31.643755548298422,24.170883380564188,10.542770781749594,62.38002312022512,40.216497279661574,60.65652878729745,7.074318674714357,184.9074752122747,12.749053675742942,60.58085073778631
27.351198981164806,23.032827807276416,9.113487514441392,62.814197452758094,32.55652574539354,69.58092224476502,5.9920890905108015,164.58521353037804,15.002639794282986,60.989701210289944
32.56633716556678,27.10903149133464,10.599932275777075,75.43053880873933,35.82992724091328,63.83710821631153,6.530839924923986,184.37113192750473,18.006033744645574,48.057313651035386
30.4853877467402,24.11524476776215,10.311683487330908,54.20732277278575,36.382083010139645,58.98016962489187,6.714408250165286,172.88656580568934,7.780725919332291,55.39364452175319
34.84322495266444,25.777171685199356,11.28175072061756,71.81186916887845,36.622302448678205,60.09643882207853,6.846552803631572,156.21678054350696,3.5190952343138093,43.061714916035
26.489734530613237,23.732241688290443,8.96123360662785,58.883983058441224,30.116714280905832,56.42552636601236,6.588220777638613,173.11227828050818,12.247315752542082,50.30605011566287
28.361689267011158,24.670777775723025,9.412975290750325,60.948966029585,31.42796401295176,57.135944757119205,6.316486080458339,140.29033665817016,8.896437870429207,64.45561269998326
28.039459234339212,23.00584326642735,9.507633735451043,66.61433963106852,31.608871762361336,60.82053502066586,6.08620488967564,163.03324301228687,12.459299011763445,59.522400655183944
22.682425259339407,20.399136018433058,7.871459998859212,50.09119393123738,28.497788446074118,57.00171554888664,6.543071941523188,164.76611960234266,14.261098405912643,57.876108010855766
31.48060138532288,26.204400567376712,10.651688404448445,65.65151852360155,36.07124946210467,62.05774311079992,5.963930494007196,155.47696779462117,12.733757954884933,54.13085789436713
31.305276360899448,22.756469497455075,10.289579628498885,63.85372821006423,33.93900347396156,64.97226064085406,5.039324758252697,147.82249735374836,22.262337672353727,48.9394627501049
30.025567283212304,22.19785609285304,9.953695197905017,65.94983702535012,35.21326060157412,69.352421021753,6.718279902078834,129.54581811083557,16.6337238230116,45.07992669375973
28.827064333124266,22.97664372405726,9.452366556780818,63.84417488451225,32.05408885954881,66.82582398127624,6.951967420543098,158.54517605061176,16.502371798054142,58.73709830299827
22.92314628974793,21.034678841450273,7.788085234909157,78.81165963518633,28.98979334479703,45.651916623674225,5.318533782229081,155.0422358451131,18.11103572021701,55.15421158378538
27.896773386173205,24.570201824282613,9.444492114460932,56.056789480458754,25.743461978107597,41.65029342600756,5.995134647645031,163.14847431639834,9.305834411096154,60.26727127437991
28.286427417366152,27.09392614258218,9.637325948538916,57.06659532693192,34.72083947452714,66.34073857083122,6.809577130502599,147.54226848650683,20.195558937101342,44.641872104773526
25.988613653891903,24.70962607334999,8.612151031332045,55.410321250158646,31.63263362002912,48.62387866881639,7.528747734855849,200.60163416585252,14.621178567322701,31.15598151762621
29.193571441669953,24.27690866090812,9.931992616522118,57.23361162338594,35.51017319458093,58.862142195920185,6.510396853837704,147.78047157408702,18.352403086206063,61.79532557443392
32.02025428407269,25.97209472623097,10.877203856982797,57.70900469517694,25.523386435862548,54.223386816435365,6.135998529385433,180.74912930438907,9.640713834799222,50.39126852251634
39.43092950605265,27.710406023750707,12.911965832460535,75.28450405128147,44.92368181797377,54.98778759117671,6.4085517794475795,172.62940503190947,7.231206169919679,47.75663927460896
30.872889064159196,25.39941826009482,10.63722588175937,73.71318960958251,33.10496455402999,65.40126144234495,7.1874382095740925,158.94983589886488,19.089448290125144,57.39006497407736
31.28775195361382,25.066558698966634,10.231567746263432,57.94913043144972,37.09719962238084,67.2155124896482,6.1770179104377325,197.27639695656757,16.882047630487584,47.638849785564915
29.627770421169163,25.45932233126076,9.639400185688466,55.19226358363384,29.656944471324906,56.70386648973138,6.100403996674873,137.13130333161914,10.489742228212448,65.35449272636001
20.406143923504793,18.54861007464775,6.766099127270582,61.93378202049315,29.082008069290588,36.14700470143899,6.258628238908984,180.96936586128987,10.651684593626527,60.844217198953714
29.867430622753915,25.9724083398593,10.259438049124011,57.52918789485379,29.76021168413138,57.08349029816036,6.023335695870644,180.24500331956602,20.627173922073847,56.522106270967846
30.301151049705133,28.21605335085772,10.221218446182352,67.18391496192613,31.309383747735666,63.95343377261142,6.561335157997398,152.2009473984411,9.05294053566336,41.81397262016297
42.316210562426434,30.9405849842995,13.683746234545838,68.54986839178098,46.13182039905622,59.268966412279596,7.31233922923478,200.97269829363438,23.213364766279817,60.5127574707241
29.038195176094387,25.322521032245078,9.767452278092279,49.4893251504599,31.85086990336659,61.610256061720165,6.661539636558015,161.61446607360108,10.496896326760655,57.36405714895824
31.507736711668063,27.134156339256258,10.227223204040742,74.98313629530772,34.556940646540006,61.948246753956674,6.373823248936856,169.5121050749657,18.191959628041914,47.21124879351701
29.826441151473784,24.11077963196522,10.4370827413655,76.29759784535369,35.50606788295053,64.93354930323926,6.3540943655422275,168.74738043084668,13.356907621255077,54.755430862794974
24.15660981190234,22.526489869572003,8.272827179965747,54.760334400885846,30.98101155105922,57.74668944723071,5.718404595651672,154.49787112710575,18.015937155411716,33.22967909331094
35.7141140725751,27.88224183785114,11.73611318069351,61.18403314954217,36.87972515897579,58.188397264631675,6.941554888573579,185.63171434893144,12.279429989429037,57.946813120092195
33.75966516343387,27.075184778814602,11.273052873809899,65.79078919117279,36.350682105459,72.00776612605515,6.461081401493599,180.48058842598027,14.18603546963853,42.61326718336002
33.95515973521523,25.43156029989668,11.282749766911913,66.25771821398229,42.58334259684396,62.65890480346187,6.409760043204687,129.12696096728325,15.204595876978606,38.87099920307536
25.453062726026303,22.775551711531037,8.680695622663718,65.44957927179317,30.098981244515024,57.62601213164889,8.096553783922431,207.05234269678738,9.989062721092637,39.781876777274775
37.013971554680495,29.502982359831147,11.946096575315085,80.887224932003,37.811680072953195,59.37690437476397,6.6493764541828435,133.24392478111497,18.704121727100627,61.774822886348936
22.990744686038596,24.397659558609384,7.991517077238777,57.780720054463046,31.946409999645994,52.990545521886446,6.124104474952408,181.89196883635722,12.433932167642073,47.49039997925108
32.93428546900135,28.385684386671088,11.256690539995413,56.78733623129291,38.077149080274765,56.86038083011264,6.2868212018972285,185.40231475552395,13.857000423299906,68.40877688751505
40.952278129049894,34.78250397954806,13.554767447945963,55.34635742750375,43.132457794111076,67.45597227087097,7.074222854598378,148.92289994167982,10.028253126957438,49.6278588059983
25.04731837434656,20.98896406139718,8.832832837631846,54.171487030203274,31.94458169069549,69.515082223039,6.556635205268882,157.35006629359714,2.1883317060234475,41.832254571058805
27.16851135198614,25.328896949434426,9.048310270309605,60.60238875780408,27.872092073000232,49.414649945870806,5.780861010841317,135.69451673869446,14.044861186999155,41.81232500701383
30.498256825438204,25.615812424195806,9.951556083579744,76.55576563831758,38.19924869216621,50.053849992669555,6.959614467287602,165.2977240671013,27.06307710806458,58.8265776460371
27.482621729419005,28.120916731144845,9.219629134805773,56.85215829947823,28.05053685859534,69.53602750304856,6.165927957230503,155.4985938885902,18.92302143949012,48.97950750088826
22.246682844669337,19.506744851624365,7.68514983585854,60.688976750978924,29.2559161025187,54.107412251205474,7.436648888108773,189.95969952647454,14.903698101328027,47.065277984429976
30.342814874030136,23.49196375265352,10.32168276590323,62.00574278103004,30.942861374360007,56.556461241201674,7.040024032857325,196.60641525096543,13.685545853958661,54.75740933154855
24.688481431369475,21.145455424796694,8.068051503467878,69.38253876013246,29.620673819042707,64.56126981373117,6.276339052170624,190.67706673750536,15.112329464060231,57.46166262964533
32.36796215317591,21.93618962796834,11.016298709844895,83.16264426825933,35.407064522815986,58.418264729065086,7.140508180867556,160.1617212771095,17.73559557587605,62.30619037108658
25.402878828830985,21.64992937105397,8.589262068933497,55.91420134816983,31.20579894364941,70.56408317501024,6.533927755263702,161.15484007774646,9.095935923455777,69.93702433720136
37.7496720250877,27.356570689436452,12.239525393536825,61.1843532698893,38.91556547775848,71.17025151693628,6.926386837561109,135.59510453119208,20.571608473344362,46.11650930543696
26.083733538318814,23.34265434211182,8.622699186443612,68.7867804318801,35.49137393016723,54.84323361980324,6.7423664086472375,151.3062627565486,18.57690657720622,37.45106985057651
28.38969241897162,24.87835816104013,9.185936391318332,66.81100888459915,33.39441835592491,74.97394218613866,6.076821672504563,180.06524938699476,18.59092862853967,46.5698840744974
34.06758608684835,30.786134721855948,11.384909942846889,78.40069304062762,34.70808174623706,59.60730579977047,6.178225083841269,194.09390730937733,17.192378694048635,54.00661571880454
23.845678417830225,23.823686885287213,8.168367118786747,64.2096968497398,32.19966855556321,61.8866424965463,7.0149804087905805,145.46282665030736,15.09808328846995,42.81336909365891
31.137299673020646,24.414842525185517,10.083197721957983,59.580583142911784,37.25079127058631,63.891157833959895,6.33261233394673,151.47683815640943,18.3643061798341,41.24633776113252
36.53571377141214,26.471027543009356,11.701698377010917,69.33952415410333,33.238604817436304,74.68718866578008,6.298175768379002,162.45364254461148,17.95907066870689,54.45834348114541
21.96258382719386,21.965130256609942,7.521618208300132,67.6546621755408,29.96975050586589,66.30438705612367,6.022438710325323,165.82761027964537,13.22979644529488,52.89857826164805
30.92316929266152,22.821118232289475,10.610755092856333,68.93312516664352,35.6574198025296,61.870247548323434,6.71179953279673,150.9259249295344,12.131991135515495,54.26197438635812
31.299413971242117,29.312624517329766,10.337905921099914,66.57795783735523,32.88695787266529,56.635664687446194,7.531262459621573,183.7938454854975,15.509281476309933,44.66040591484434
33.909114358886555,29.31343742088585,10.872105717042345,72.09704326026785,39.47258905526679,66.95618505179439,5.966233542872864,150.1855484873103,22.74510075747594,46.32344247920436
23.81524644560959,20.969271918595386,8.095425320865687,68.88046330180921,28.83898110626817,51.92666492366197,6.512109728336379,164.8320518657982,8.804464621730496,46.3554362464517
23.397716934578618,18.272589409107553,7.964770366424051,70.41635870213166,29.415359521161797,70.4721125868914,7.206110277707714,182.98678773715113,7.6623736712378,65.07079727562898
32.60970782808449,29.01259866237307,10.243535019837033,68.23356223195094,34.046609223999084,63.7825427972383,6.460179304377142,164.73023843999016,15.823804206182583,62.44059124414623
31.48492336616593,25.513381992577727,10.434618036546215,61.25702470393154,33.93769116244396,59.482195497131386,6.726185898124867,158.5341411707173,15.25443850928009,33.91090212297902
31.252464251729382,28.101864749811615,10.329552369477078,63.67469519215834,30.462653290352023,63.16948711726493,5.96880323592656,157.495836280749,15.866708321852041,42.77153723714988
31.732241047484877,22.677265206153706,10.658913587208147,72.34496815106081,29.719191980708043,52.78268470653154,6.714153548603824,165.37427630193153,16.219765989542502,36.92482445432796
26.599876392107547,22.10118815014623,9.349754136621334,54.10446518894513,35.74344102493944,51.81861520490072,6.406427867497726,156.6640580773347,13.883988726825974,46.55776629251803
31.161268485805017,25.591121642338877,10.573693551651056,65.41389386530521,31.155877046528026,70.2157852956745,6.9928649978399315,164.75272872505727,22.449317193010412,47.940961705591185
31.465362366493405,25.826642370776185,10.385830971837056,59.43943444797848,30.90504037152712,57.42749370374561,7.093693025782375,202.90987366791808,6.995480107617421,42.005807749205985
26.42824290986816,22.313990511975593,8.707167691212113,60.801255747425806,24.39677540510975,51.17139315813414,7.794781821009307,189.16620716891785,10.857514876098769,45.35264443069748
39.328872555723784,30.91013614255689,13.313333727367107,75.95916392314791,36.680438290365764,71.28678005669765,6.789816586606788,161.98855950548466,14.483726199254763,42.718563179557634
32.36916460455894,24.04934144351428,10.72259306817058,64.4764583859828,30.45222938251287,70.95834430583224,6.662898158291084,180.56806967312554,6.784055944229163,58.680645321874856
24.043482513986756,21.73698228695079,8.215830612578616,59.98888539084389,34.35213498880116,61.8631109344462,6.597192150788668,159.2955317127665,14.120727977839644,53.63307938144268
33.28276804316915,26.881975285008373,10.980005395528744,52.43425808942831,37.99911209392939,70.27027143085911,6.323416853594656,186.69666128767938,23.30735082864009,41.12894905230742
25.126591648863393,23.592173492549193,8.577594446812588,66.02066518776313,28.011503953784864,52.29104853421815,6.669241921730846,174.08526306127033,15.104432441479808,54.21599250065408
33.93542301871226,28.390941265533908,11.151754823228888,68.7380426566135,42.11856122726028,53.80212144590567,6.352299294930486,161.37695006922027,16.153504528593416,46.45644688983064
35.79297789503702,25.647204763842772,11.623160967135059,81.62322894445849,39.42108319799699,75.56442009021433,6.584230488134807,174.79664339755362,8.699176174137099,52.93386080967092
25.89658840824145,19.88006586264948,8.659604734224356,57.89640948367257,29.563458894419,55.868853013874066,7.1587987678039795,140.1704646366698,11.918192959802614,70.77542442308406
34.816880646221605,29.963793966907822,11.438513539823282,65.67995487980015,28.39191124311224,62.61598533716979,5.996728717360179,137.4319377954057,13.124018098380315,66.84260146871333
32.063904634682494,26.696580341300432,10.510486436177995,64.82063132355904,41.11117049858172,71.74209223722114,7.0699392805645225,146.82089267766412,13.41142451621883,40.29847537261461
34.11030079997245,25.558177326873118,11.0905210834563,76.26374655809678,31.29746307969268,67.77082062578533,7.158557533669932,174.44443723197344,21.408218975018844,57.59321469128232
39.48396491326974,32.84428640767992,12.866475519519302,65.03122170621228,33.75418270709117,70.82998984386006,6.44096573650446,199.05995735474644,17.78845530362562,59.2197378931031
28.773059419985646,24.61787897857854,9.580922382511522,63.74139597415697,35.3315469480203,75.29615800829754,5.439072550495703,199.01672842880967,9.44271021531484,43.796012004816404
26.23131917821255,25.474253957233927,9.170194351180303,65.35569974901733,38.05804872594535,53.857295812087784,6.196089006452784,174.72191209334298,16.232523892160025,60.07151449146859
25.552427851872384,22.91125088875641,8.135534393883113,61.71384412599981,34.48427516665498,64.38158039287933,7.1484972732805545,181.5018622316947,17.491108742483924,66.63376481288357
25.920948575172808,27.08197013735038,8.994585942936334,56.7969105136649,32.24429650526076,58.543755876900555,6.488565968850559,128.8645050054508,20.700745192606334,38.424179341252696
29.614491452929478,28.31792741135115,10.133564474378367,63.39851652435825,34.55295789675354,62.61028996909343,6.000348883852545,149.15001284384502,22.902703432841868,39.37362007343643
