data,Id_punktu,pm25
2024-01-01 02:21:06,1,14.461652671906096
2024-01-01 02:22:47,1,61.99092381859989
2024-01-01 02:24:36,1,60.99896633711006
2024-01-01 02:25:18,1,76.13112156958202
2024-01-01 02:25:37,1,50.01593377293554
2024-01-01 02:26:55,1,51.756045524326005
2024-01-01 02:27:14,1,60.24609000630509
2024-01-01 02:27:42,1,66.63163752154959
2024-01-01 02:29:00,1,55.10233061019587
2024-01-01 02:30:58,1,52.97542474168449
2024-01-01 02:31:39,1,55.6089660711716
2024-01-01 02:33:19,1,61.078385403348044
2024-01-01 02:34:03,1,65.32512792827882
2024-01-01 02:34:45,1,76.33033374656267
2024-01-01 02:36:35,1,35.47912200477498
2024-01-01 02:36:56,1,59.39327140103434
2024-01-01 02:38:19,1,53.91502111436487
2024-01-01 02:39:11,1,57.809918677350325
2024-01-01 02:40:41,1,48.77300480179406
2024-01-01 02:42:20,1,63.84990467186665
2024-01-01 02:43:59,1,15.677351256775161
2024-01-01 02:44:42,1,27.75640042867877
2024-01-01 02:46:40,1,17.799574313134983
2024-01-01 02:47:25,1,18.253719794276332
2024-01-01 02:49:15,1,20.472999459408573
2024-01-01 02:50:28,1,14.923773921152547
2024-01-01 02:52:20,1,19.913997335753933
2024-01-01 02:52:52,1,16.9115939838639
2024-01-01 02:53:14,1,23.49388425993595
2024-01-01 02:55:02,1,18.060732545366125
2024-01-01 02:56:40,1,22.654670419870396
2024-01-01 02:57:48,1,15.943547046700928
2024-01-01 02:58:25,1,22.92011772281545
2024-01-01 02:59:26,1,13.908896583832638
2024-01-01 03:01:14,1,28.461936378427303
2024-01-01 03:02:15,1,21.853391647615556
2024-01-01 03:03:21,1,21.335280517348956
2024-01-01 03:04:23,1,18.37902279096863
2024-01-01 03:04:37,1,14.614191442439441
2024-01-01 03:06:19,1,21.069206707377123
2024-01-01 03:08:10,1,24.78940394049994
2024-01-01 03:08:32,1,22.43100983064688
2024-01-01 03:09:47,1,16.831484103429975
2024-01-01 03:10:33,1,23.30346231590151
2024-01-01 03:12:08,1,19.1874262581097
2024-01-01 03:13:28,1,14.678862783477886
2024-01-01 03:14:08,1,24.800556831240858
2024-01-01 03:16:05,1,22.288298116010097
2024-01-01 03:16:53,1,17.200307350182864
2024-01-01 03:17:47,1,67.71138225980914
2024-01-01 03:19:13,1,62.708631014640396
2024-01-01 03:20:54,1,53.91239851543143
2024-01-01 03:21:28,1,59.01711722098941
2024-01-01 03:22:33,1,29.356580185393064
2024-01-01 03:23:40,1,66.42725883293832
2024-01-01 03:24:33,1,55.45607839925595
2024-01-01 03:25:29,1,58.891795761445394
2024-01-01 03:25:59,1,53.3192921079447
2024-01-01 03:26:27,1,57.851753246496536
2024-01-01 03:26:56,1,47.981865574724
2024-01-01 03:27:06,1,45.328889453990335
2024-01-01 03:28:09,1,63.723206367206785
2024-01-01 03:29:15,1,56.83342005738352
2024-01-01 03:30:39,1,53.8906806437049
2024-01-01 03:31:16,1,64.76309126481102
2024-01-01 03:31:33,1,59.62724313641119
2024-01-01 03:31:50,1,44.591498467201035
2024-01-01 03:32:57,1,47.43093909488404
2024-01-01 03:34:47,1,46.249211771318826
2024-01-01 03:35:37,1,51.766272009967985
2024-01-01 03:36:49,1,38.39882579443667
2024-01-01 03:37:15,1,48.546777908025135
2024-01-01 03:38:41,1,38.99388990972366
2024-01-01 03:40:22,1,48.53700500699251
2024-01-01 03:41:06,1,50.96445043153089
2024-01-01 03:41:21,1,41.797667929793576
2024-01-01 03:42:26,1,27.15729382927177
2024-01-01 03:43:05,1,23.897200603606436
2024-01-01 03:44:50,1,15.654121739476476
2024-01-01 03:45:10,1,19.704610992794766
2024-01-01 03:45:46,1,17.56793246584193
2024-01-01 03:46:28,1,10.027861706028165
2024-01-01 03:47:32,1,15.003124885231136
2024-01-01 03:49:02,1,19.597687894343572
2024-01-01 03:49:34,1,18.96639030924693
2024-01-01 03:50:20,1,11.246390235292468
2024-01-01 03:51:42,1,14.813822339620613
2024-01-01 03:52:42,1,19.665866474199124
2024-01-01 03:54:35,1,16.710489177282284
2024-01-01 03:56:16,1,17.99182016677951
2024-01-01 03:57:19,1,15.869838307177902
2024-01-01 03:58:18,1,28.303739624409936
2024-01-01 04:00:01,1,26.77670421221602
2024-01-01 04:00:27,1,25.445225869422394
2024-01-01 04:01:27,1,22.389125842400567
2024-01-01 04:02:40,1,71.105784632233
2024-01-01 04:04:08,1,67.7399339058882
2024-01-01 04:05:48,1,57.51194972219674
2024-01-01 04:06:35,1,50.46203335027844
2024-01-01 04:08:21,1,50.132855039572505
2024-01-01 04:10:16,1,68.34445640864135
2024-01-01 04:11:16,1,64.68628484627345
2024-01-01 04:11:35,1,61.45732788723247
2024-01-01 04:12:40,1,59.607370675639196
2024-01-01 04:14:13,1,20.930528023617
2024-01-01 04:15:50,1,34.325578999601234
2024-01-01 04:17:46,1,54.10879960487212
2024-01-01 04:18:38,1,53.770886934485446
2024-01-01 04:19:10,1,54.24696345244877
2024-01-01 04:20:14,1,37.35873100699918
2024-01-01 04:20:39,1,69.99888675675197
2024-01-01 04:20:56,1,60.602257109707196
2024-01-01 04:21:30,1,45.87871743390501
2024-01-01 04:22:46,1,55.437026680842735
2024-01-01 04:23:27,1,65.73682012098752
2024-01-01 04:24:26,1,41.34335213516344
2024-01-01 04:24:56,1,60.04106859690534
2024-01-01 04:25:10,1,42.197088717647446
2024-01-01 04:25:41,1,41.98396674258
2024-01-01 04:26:11,1,26.41463232186468
2024-01-01 04:26:32,1,29.908183972539753
2024-01-01 04:27:15,1,11.907551793567073
2024-01-01 04:27:50,1,12.19837487365347
2024-01-01 04:29:25,1,17.43835975154585
2024-01-01 04:29:35,1,16.895152002333884
2024-01-01 04:31:23,1,15.263600818312394
2024-01-01 04:32:58,1,11.85972990438188
2024-01-01 04:33:35,1,26.224838567506417
2024-01-01 04:33:58,1,16.75481980221811
2024-01-01 04:34:14,1,20.359134956331978
2024-01-01 04:36:12,1,21.25532528335152
2024-01-01 04:36:59,1,13.947470765103906
2024-01-01 04:38:49,1,13.477290581064644
2024-01-01 04:39:37,1,14.767135578787368
2024-01-01 04:40:30,1,12.592259981928025
2024-01-01 04:40:52,1,23.276654982732072
2024-01-01 04:42:50,1,21.26817130667662
2024-01-01 04:44:39,1,25.615620386348287
2024-01-01 04:46:36,1,20.694550218423295
2024-01-01 04:47:26,1,19.12998637047015
2024-01-01 04:48:34,1,22.19873718948857
2024-01-01 04:50:32,1,14.914547958565624
2024-01-01 04:50:45,1,11.705789792239024
2024-01-01 04:51:56,1,18.242608139724133
2024-01-01 04:52:45,1,13.84524941794481
2024-01-01 04:53:18,1,19.951266344915712
2024-01-01 04:53:31,1,54.15091167504168
2024-01-01 04:55:14,1,60.009171876243805
2024-01-01 04:56:20,1,45.22444755201449
2024-01-01 04:57:35,1,75.43320489682306
2024-01-01 04:58:35,1,71.19612155437311
2024-01-01 04:59:29,1,48.37376241054153
2024-01-01 05:00:46,1,60.70598668593159
2024-01-01 05:01:14,1,61.40582006949151
2024-01-01 05:01:35,1,46.85215872009702
2024-01-01 05:02:31,1,64.87493005700722
2024-01-01 05:03:18,1,62.64204388001908
2024-01-01 05:04:04,1,62.64252198609023
2024-01-01 05:05:30,1,55.107981648097
2024-01-01 05:07:26,1,37.70419906990854
2024-01-01 05:07:45,1,67.41713959652344
2024-01-01 05:07:59,1,65.0629280921444
2024-01-01 05:09:13,1,49.23108130476851
2024-01-01 05:10:25,1,66.06329104828443
2024-01-01 05:11:49,1,62.71638149301336
2024-01-01 05:12:13,1,30.283554998727105
2024-01-01 05:13:56,1,47.03104744529523
2024-01-01 05:15:40,1,56.69729284390374
2024-01-01 05:17:05,1,55.8939391914565
2024-01-01 05:18:53,1,55.865897874729
2024-01-01 05:19:24,1,53.44322764607921
2024-01-01 05:20:33,1,17.400745403172007
2024-01-01 05:22:27,1,18.568647301064903
2024-01-01 05:23:36,1,19.972260711891483
2024-01-01 05:25:03,1,15.895077595898686
2024-01-01 05:25:16,1,26.54646247364811
2024-01-01 05:26:37,1,22.12450093064367
2024-01-01 05:27:00,1,21.539621834848372
2024-01-01 05:28:12,1,29.042252629330907
2024-01-01 05:28:46,1,21.43415895271323
2024-01-01 05:29:48,1,6.302034987425568
2024-01-01 05:30:48,1,8.663240868154453
2024-01-01 05:31:48,1,14.176043065222746
2024-01-01 05:33:01,1,17.936279247558158
2024-01-01 05:34:44,1,23.271976079245572
2024-01-01 05:35:29,1,22.140767451950527
2024-01-01 05:36:05,1,23.049474805248302
2024-01-01 05:37:22,1,20.39489912873196
2024-01-01 05:39:08,1,19.66831052643474
2024-01-01 05:39:30,1,24.43487481924797
2024-01-01 05:39:44,1,15.7768122087718
2024-01-01 05:41:01,1,22.3480296005283
2024-01-01 05:41:46,1,24.778189294024756
2024-01-01 05:42:38,1,12.111072292538234
2024-01-01 05:43:10,1,14.598692064030459
2024-01-01 05:44:05,1,16.655829116024123
2024-01-01 05:45:58,1,15.800678561922911
2024-01-01 05:47:23,1,14.986760973473423
2024-01-01 05:47:41,1,24.509245840800475
2024-01-01 05:48:19,1,16.35363146472091
2024-01-01 05:49:58,1,15.648592766352781
2024-01-01 05:51:01,1,11.825278032312934
2024-01-01 05:51:50,1,12.503220875839556
2024-01-01 05:52:46,1,23.354982336026275
2024-01-01 05:53:21,1,15.085996992935012
2024-01-01 05:54:33,1,10.221250120641859
2024-01-01 05:56:13,1,4.076821776089499
2024-01-01 05:57:05,1,59.716881051978405
2024-01-01 05:58:06,1,39.70235696827192
2024-01-01 05:59:25,1,47.81696583829251
2024-01-01 06:00:00,1,64.05887611490503
2024-01-01 06:00:37,1,55.78408922506077
2024-01-01 06:02:07,1,40.15298428482928
2024-01-01 06:03:40,1,77.76651626398838
2024-01-01 06:05:15,1,38.70697389445748
2024-01-01 06:06:56,1,41.60371501806209
2024-01-01 06:08:16,1,56.48890227652224
2024-01-01 06:08:26,1,46.29135352353671
2024-01-01 06:09:26,1,38.88038820349915
2024-01-01 06:10:31,1,53.851559805169764
2024-01-01 06:11:09,1,56.55036623595519
2024-01-01 06:12:07,1,54.672467297840015
2024-01-01 06:12:56,1,49.56575228866235
2024-01-01 06:13:24,1,68.88582269040288
2024-01-01 06:15:05,1,28.406486429506273
2024-01-01 06:16:48,1,43.224716347250634
2024-01-01 06:16:58,1,57.037017981388495
2024-01-01 06:17:15,1,40.924883052821784
2024-01-01 06:19:14,1,47.22183312409125
2024-01-01 06:19:57,1,51.38109028766996
2024-01-01 06:21:38,1,17.65205088543495
2024-01-01 06:22:19,1,17.55389412203165
2024-01-01 06:23:35,1,18.14991817263579
2024-01-01 06:24:43,1,9.457483602157462
2024-01-01 06:26:33,1,23.051725014707888
2024-01-01 06:28:19,1,22.30982542530078
2024-01-01 06:29:56,1,21.116997194581757
2024-01-01 06:30:51,1,26.231986213399868
2024-01-01 06:32:25,1,12.964553178468694
2024-01-01 06:33:29,1,19.63066511121059
2024-01-01 06:34:38,1,11.744432118073485
2024-01-01 06:34:48,1,11.792493845254388
2024-01-01 06:34:59,1,13.918472954725772
2024-01-01 06:35:20,1,23.926051457554447
2024-01-01 06:35:38,1,14.649804032223265
2024-01-01 06:36:31,1,18.832075743814443
2024-01-01 06:37:39,1,13.120100958541666
2024-01-01 06:39:24,1,28.776197692165365
2024-01-01 06:41:16,1,21.36128642206886
2024-01-01 06:41:47,1,18.092169665326967
2024-01-01 06:43:45,1,19.737908526808354
2024-01-01 06:44:31,1,68.46745978640996
2024-01-01 06:45:21,1,56.2679315968047
2024-01-01 06:46:08,1,53.5130357588778
2024-01-01 06:47:59,1,48.20758083286561
2024-01-01 06:49:24,1,57.56029734313876
2024-01-01 06:49:45,1,64.82690983945514
2024-01-01 06:51:43,1,44.96242108436629
2024-01-01 06:52:37,1,60.10296389582323
2024-01-01 06:53:03,1,36.59125768668355
2024-01-01 06:53:58,1,42.204230332642986
2024-01-01 06:55:11,1,58.71593830486526
2024-01-01 06:56:25,1,53.81602099453771
2024-01-01 06:57:25,1,56.47207829369603
2024-01-01 06:58:03,1,52.7745852782886
2024-01-01 06:58:33,1,52.74994096629624
2024-01-01 06:59:18,1,67.07592170430262
2024-01-01 07:00:26,1,60.73966959201675
2024-01-01 07:02:13,1,37.464262820913135
2024-01-01 07:03:17,1,59.93317900880889
2024-01-01 07:04:35,1,56.84836123694874
2024-01-01 07:05:40,1,61.075668643313584
2024-01-01 07:07:36,1,10.404100085069114
2024-01-01 07:09:06,1,9.55221386960865
2024-01-01 07:09:41,1,22.93561100064355
2024-01-01 07:11:03,1,17.82505754751519
2024-01-01 07:11:55,1,26.85400317817755
2024-01-01 07:12:29,1,20.49868810056055
2024-01-01 07:13:22,1,20.662975546852756
2024-01-01 07:15:13,1,14.364314120875658
2024-01-01 07:16:11,1,16.762406822242475
2024-01-01 07:17:34,1,13.65696405367198
2024-01-01 07:19:03,1,18.223834335474518
2024-01-01 07:19:20,1,22.024015893669027
2024-01-01 07:20:49,1,22.651266729767705
2024-01-01 07:21:23,1,24.77422586186625
2024-01-01 07:23:17,1,23.14321315151533
2024-01-01 07:24:13,1,63.184847346385396
2024-01-01 07:24:36,1,56.33847654246
2024-01-01 07:26:04,1,44.189434595917376
2024-01-01 07:27:01,1,65.53152853332904
2024-01-01 07:28:22,1,66.29069437535142
2024-01-01 07:29:10,1,54.19584226291008
2024-01-01 07:30:58,1,64.38283805975998
2024-01-01 07:31:24,1,49.83955271782626
2024-01-01 07:31:47,1,40.9484007763554
2024-01-01 07:32:56,1,60.01033343517345
2024-01-01 07:33:50,1,57.22133771633713
2024-01-01 07:34:39,1,50.212513783365225
2024-01-01 07:36:18,1,52.38972746753205
2024-01-01 07:36:42,1,56.349847208196884
2024-01-01 07:36:55,1,48.494151584431435
2024-01-01 07:38:26,1,65.43545909286553
2024-01-01 07:39:08,1,57.67050265869259
2024-01-01 07:40:23,1,63.89630795623437
2024-01-01 07:41:27,1,57.561614584338244
2024-01-01 07:41:49,1,54.80118389711135
2024-01-01 07:42:11,1,61.409038494092364
2024-01-01 07:42:59,1,53.28086628928242
2024-01-01 07:43:54,1,67.23170950591458
2024-01-01 07:45:36,1,14.582841049349385
2024-01-01 07:46:47,1,22.59913755073832
2024-01-01 07:47:06,1,19.56930981735067
2024-01-01 07:48:58,1,8.693255481615884
2024-01-01 07:50:15,1,16.501307116953985
2024-01-01 07:51:01,1,52.549303816836634
2024-01-01 07:52:18,1,46.16842754903523
2024-01-01 07:52:39,1,60.63078873972571
2024-01-01 07:53:27,1,39.674726580826785
2024-01-01 07:54:32,1,57.434957388079
2024-01-01 07:55:43,1,64.28097776616194
2024-01-01 07:57:09,1,17.254054201206404
2024-01-01 07:58:51,1,14.702932942744988
2024-01-01 08:00:49,1,17.358942369524446
2024-01-01 08:01:39,1,15.49430016360715
2024-01-01 08:01:51,1,20.57636426493383
2024-01-01 08:03:27,1,23.970909812755345
2024-01-01 08:05:15,1,9.504963975781662
2024-01-01 08:05:59,1,18.88687695919773
2024-01-01 08:07:10,1,17.564455783188052
2024-01-01 08:07:32,1,22.727049499885663
2024-01-01 08:09:10,1,13.799449607083307
2024-01-01 08:11:04,1,18.823489137185703
2024-01-01 08:12:45,1,17.654887425018863
2024-01-01 08:13:19,1,17.062106678648743
2024-01-01 08:14:27,1,16.82271638897653
2024-01-01 08:14:54,1,18.510644604355168
2024-01-01 08:16:03,1,22.53747384208628
2024-01-01 08:17:19,1,18.1794727488385
2024-01-01 08:19:06,1,20.047067089345653
2024-01-01 08:20:43,1,21.189866350753864
2024-01-01 08:21:32,1,16.668812339192712
2024-01-01 08:21:54,1,16.656819708063487
2024-01-01 08:23:32,1,19.58902584600942
2024-01-01 08:24:41,1,14.85241725975458
2024-01-01 08:26:37,1,23.20102964111831
2024-01-01 08:27:28,1,17.526233132107986
2024-01-01 08:29:24,1,25.83653933319476
2024-01-01 08:29:45,1,58.431090829517586
2024-01-01 08:30:40,1,61.52534693759479
2024-01-01 08:32:33,1,36.07454014696036
2024-01-01 08:34:17,1,52.78802668274201
2024-01-01 08:35:49,1,56.89720883558058
2024-01-01 08:36:28,1,54.535796292586
2024-01-01 08:38:15,1,51.70085264866526
2024-01-01 08:39:27,1,43.145799953196885
2024-01-01 08:40:13,1,51.01107507746449
2024-01-01 08:41:55,1,49.44453267186579
2024-01-01 08:43:44,1,59.91793055399613
2024-01-01 08:45:01,1,65.73631749859771
2024-01-01 08:45:32,1,44.7348470058894
2024-01-01 08:45:58,1,36.90041099019294
2024-01-01 08:47:37,1,22.82507480531615
2024-01-01 08:49:08,1,15.205390763642058
2024-01-01 08:50:33,1,58.772118750645205
2024-01-01 08:51:15,1,53.68961593001004
2024-01-01 08:52:15,1,34.64759759374496
2024-01-01 08:53:39,1,49.44800473306802
2024-01-01 08:54:34,1,73.8115706944059
2024-01-01 08:56:21,1,42.701306217591856
2024-01-01 08:56:59,1,53.222596785125944
2024-01-01 08:57:37,1,63.34085718608303
2024-01-01 08:58:33,1,50.05296631082217
2024-01-01 09:00:00,1,50.15690819413632
2024-01-01 09:01:16,1,51.453758170665054
2024-01-01 09:02:46,1,59.308402443337485
2024-01-01 09:04:36,1,57.433076641283655
2024-01-01 09:05:44,1,8.766137827642993
2024-01-01 09:06:51,1,15.166652937449472
2024-01-01 09:07:15,1,19.76881389495934
2024-01-01 09:07:48,1,16.56023889048597
2024-01-01 09:08:12,1,11.921233129163749
2024-01-01 09:09:50,1,18.77123656867034
2024-01-01 09:10:52,1,26.13259735849841
2024-01-01 09:12:12,1,5.593525067173992
2024-01-01 09:13:25,1,17.191871272687646
2024-01-01 09:15:08,1,11.293626644908567
2024-01-01 09:15:34,1,19.827533674133463
2024-01-01 09:16:31,1,10.101384646441016
2024-01-01 09:17:43,1,22.45369041887445
2024-01-01 09:19:04,1,9.411031881191839
2024-01-01 09:20:30,1,27.814113170227294
2024-01-01 09:22:01,1,16.07469869070247
2024-01-01 09:23:45,1,24.07577504435877
2024-01-01 09:25:36,1,21.710422942618994
2024-01-01 09:25:56,1,16.68339048693018
2024-01-01 09:26:51,1,15.983552490134398
2024-01-01 09:28:20,1,14.952522090909707
2024-01-01 09:29:09,1,43.53508792400432
2024-01-01 09:29:20,1,65.23141204687226
2024-01-01 09:29:59,1,55.91585738693763
2024-01-01 09:30:41,1,50.28891827697301
2024-01-01 09:32:33,1,65.75124275217289
2024-01-01 09:33:48,1,64.19302869707755
2024-01-01 09:35:43,1,20.762620426291925
2024-01-01 09:36:36,1,24.99677718293001
2024-01-01 09:36:51,1,22.623168414563843
2024-01-01 09:38:13,1,27.059900620674355
2024-01-01 09:38:30,1,19.789628643458844
2024-01-01 09:40:11,1,23.247763576596675
2024-01-01 09:40:27,1,15.32382394219716
2024-01-01 09:41:56,1,17.010234367158347
2024-01-01 09:42:08,1,68.17278226731186
2024-01-01 09:42:31,1,48.48581996385552
2024-01-01 09:43:25,1,50.16114165945678
2024-01-01 09:43:53,1,60.228354880355
2024-01-01 09:44:57,1,49.26299996061421
2024-01-01 09:45:38,1,84.65010351720721
2024-01-01 09:46:05,1,54.03371093376779
2024-01-01 09:47:37,1,55.380034781682
2024-01-01 09:49:00,1,56.200313267182615
2024-01-01 09:49:44,1,50.87686881265138
2024-01-01 09:51:12,1,40.88039023455749
2024-01-01 09:52:58,1,51.63377272678839
2024-01-01 09:54:32,1,58.517546765937134
2024-01-01 09:55:12,1,66.31252790397738
2024-01-01 09:55:58,1,52.252525048255826
2024-01-01 09:56:11,1,22.36891520480058
2024-01-01 09:57:20,1,62.68123835134717
2024-01-01 09:58:20,1,39.38193138604528
2024-01-01 10:00:07,1,75.01737102530136
2024-01-01 10:01:56,1,38.670477194580165
2024-01-01 10:03:03,1,49.27231575451474
2024-01-01 10:03:24,1,48.27510526869716
2024-01-01 10:03:54,1,32.15180427674428
2024-01-01 10:04:18,1,62.49302417397503
2024-01-01 10:06:07,1,47.82712050043922
2024-01-01 10:07:50,1,49.4969484615458
2024-01-01 10:09:17,1,48.283766320619485
2024-01-01 10:09:28,1,58.23800127605945
2024-01-01 10:11:26,1,52.0851002100651
2024-01-01 10:12:16,1,60.43600154594432
2024-01-01 10:12:39,1,51.29385667913894
2024-01-01 10:14:31,1,66.48765700372104
2024-01-01 10:15:50,1,37.60286221221901
2024-01-01 10:16:16,1,58.74280055577306
2024-01-01 10:17:31,1,54.131552228698084
2024-01-01 10:18:15,1,42.053185242790946
2024-01-01 10:19:04,1,23.804133936892597
2024-01-01 10:20:29,1,17.76539710560408
2024-01-01 10:20:49,1,20.385204136115608
2024-01-01 10:21:12,1,27.755171490100096
2024-01-01 10:23:06,1,15.05010704792778
2024-01-01 10:23:35,1,11.517491162595855
2024-01-01 10:25:31,1,10.43702249580592
2024-01-01 10:27:21,1,21.536058415061913
2024-01-01 10:28:26,1,22.851494436300303
2024-01-01 10:29:54,1,15.417755291390922
2024-01-01 10:31:21,1,18.22121927111887
2024-01-01 10:32:07,1,21.663200386077897
2024-01-01 10:33:25,1,17.59641709945709
2024-01-01 10:34:25,1,50.19053872741909
2024-01-01 10:35:17,1,30.448749742777142
2024-01-01 10:37:04,1,39.55535506393532
2024-01-01 10:37:56,1,60.034290826018776
2024-01-01 10:38:55,1,59.27870677190386
2024-01-01 10:39:27,1,34.12110965399391
2024-01-01 10:40:21,1,47.67315808742381
2024-01-01 10:41:55,1,60.054271466248174
2024-01-01 10:42:05,1,47.792095810635615
2024-01-01 10:43:56,1,59.8389231724189
2024-01-01 10:44:10,1,53.9715583686393
2024-01-01 10:45:41,1,54.732056533643366
2024-01-01 10:46:07,1,56.83771134623042
2024-01-01 10:47:32,1,56.66769619596518
